time bp_transducer_voltage trigger
2015-04-14-13-54-765000: 1.61921546906 -1.0
2015-04-14-13-54-781000: 1.61171257364 -1.0
2015-04-14-13-54-796000: 1.59751246286 -1.0
2015-04-14-13-54-812000: 1.5890024674 -1.0
2015-04-14-13-54-828000: 1.581801702 -1.0
2015-04-14-13-54-843000: 1.5727881565 -1.0
2015-04-14-13-54-859000: 1.56815549625 -1.0
2015-04-14-13-54-875000: 1.56896117629 -1.0
2015-04-14-13-54-890000: 1.55778236568 -1.0
2015-04-14-13-54-906000: 1.56024976081 -1.0
2015-04-14-13-54-921000: 1.8109169646 -1.0
2015-04-14-13-54-937000: 1.87345787804 -1.0
2015-04-14-13-54-953000: 1.8927941991 -1.0
2015-04-14-13-54-968000: 1.89506017423 -1.0
2015-04-14-13-54-984000: 1.8927438441 1.8957438441
2015-04-14-13-54-000000: 1.8764288232 -1.0
2015-04-14-13-54-015000: 1.85568256206 -1.0
2015-04-14-13-54-031000: 1.82813837555 -1.0
2015-04-14-13-54-046000: 1.79591117378 -1.0
2015-04-14-13-54-062000: 1.70577571882 -1.0
2015-04-14-13-54-078000: 1.71695452943 -1.0
2015-04-14-13-54-093000: 1.69464726321 -1.0
2015-04-14-13-54-109000: 1.67782869228 -1.0
2015-04-14-13-54-125000: 1.66599526663 -1.0
2015-04-14-13-54-140000: 1.64716249559 -1.0
2015-04-14-13-54-156000: 1.63437232489 -1.0
2015-04-14-13-54-171000: 1.62515735938 -1.0
2015-04-14-13-54-203000: 1.61342464374 -1.0
2015-04-14-13-54-203000: 1.59982879299 -1.0
2015-04-14-13-54-218000: 1.59514577773 -1.0
2015-04-14-13-54-250000: 1.58598116723 -1.0
2015-04-14-13-54-250000: 1.57475200161 -1.0
2015-04-14-13-54-281000: 1.56835691626 -1.0
2015-04-14-13-54-296000: 1.56855833627 -1.0
2015-04-14-13-54-312000: 1.56130721587 -1.0
2015-04-14-13-54-328000: 1.55214260537 -1.0
2015-04-14-13-54-343000: 1.55591923058 -1.0
2015-04-14-13-54-359000: 1.8055289793 -1.0
2015-04-14-13-54-375000: 1.87114154791 -1.0
2015-04-14-13-54-390000: 1.88478775366 -1.0
2015-04-14-13-54-406000: 1.90054886953 -1.0
2015-04-14-13-54-421000: 1.89808147439 1.90108147439
2015-04-14-13-54-437000: 1.87753663326 -1.0
2015-04-14-13-54-453000: 1.85789818218 -1.0
2015-04-14-13-54-468000: 1.83851150612 -1.0
2015-04-14-13-54-484000: 1.80306158417 -1.0
2015-04-14-13-54-500000: 1.73588801047 -1.0
2015-04-14-13-54-515000: 1.72047937963 -1.0
2015-04-14-13-54-531000: 1.69958205348 -1.0
2015-04-14-13-54-546000: 1.67717407724 -1.0
2015-04-14-13-54-562000: 1.66805982174 -1.0
2015-04-14-13-54-578000: 1.65154338083 -1.0
2015-04-14-13-54-593000: 1.64212699532 -1.0
2015-04-14-13-54-609000: 1.62510700438 -1.0
2015-04-14-13-54-625000: 1.61755375397 -1.0
2015-04-14-13-54-640000: 1.60476358326 -1.0
2015-04-14-13-54-656000: 1.59298051261 -1.0
2015-04-14-13-54-671000: 1.58406767712 -1.0
2015-04-14-13-54-687000: 1.57938466187 -1.0
2015-04-14-13-54-703000: 1.57465129161 -1.0
2015-04-14-13-54-718000: 1.56755123622 -1.0
2015-04-14-13-54-734000: 1.56246538094 -1.0
2015-04-14-13-54-750000: 1.55722846065 -1.0
2015-04-14-13-54-765000: 1.55390503046 -1.0
2015-04-14-13-54-781000: 1.79027141346 -1.0
2015-04-14-13-54-796000: 1.88242106853 -1.0
2015-04-14-13-54-812000: 1.8853920137 -1.0
2015-04-14-13-54-828000: 1.90749785991 -1.0
2015-04-14-13-54-843000: 1.90034744952 1.90334744952
2015-04-14-13-54-875000: 1.88312603857 -1.0
2015-04-14-13-54-875000: 1.8691273478 -1.0
2015-04-14-13-54-890000: 1.84279168135 -1.0
2015-04-14-13-54-921000: 1.82123974017 -1.0
2015-04-14-13-54-921000: 1.75985699179 -1.0
2015-04-14-13-54-953000: 1.7217886097 -1.0
2015-04-14-13-54-968000: 1.70592678383 -1.0
2015-04-14-13-54-984000: 1.68029608742 -1.0
2015-04-14-13-54-000000: 1.6763683972 -1.0
2015-04-14-13-54-015000: 1.65763633617 -1.0
2015-04-14-13-54-031000: 1.6454000705 -1.0
2015-04-14-13-54-046000: 1.63170350974 -1.0
2015-04-14-13-54-062000: 1.61876227403 -1.0
2015-04-14-13-54-078000: 1.60476358326 -1.0
2015-04-14-13-54-093000: 1.59927488796 -1.0
2015-04-14-13-54-109000: 1.59026134246 -1.0
2015-04-14-13-54-125000: 1.58200312201 -1.0
2015-04-14-13-54-140000: 1.57389596656 -1.0
2015-04-14-13-54-156000: 1.57067324639 -1.0
2015-04-14-13-54-171000: 1.563623546 -1.0
2015-04-14-13-54-187000: 1.55345183544 -1.0
2015-04-14-13-54-203000: 1.55596958558 -1.0
2015-04-14-13-54-218000: 1.77788408278 -1.0
2015-04-14-13-54-234000: 1.88171609849 -1.0
2015-04-14-13-54-250000: 1.87924870336 -1.0
2015-04-14-13-54-265000: 1.9163099854 -1.0
2015-04-14-13-54-281000: 1.90689359988 1.90989359988
2015-04-14-13-54-296000: 1.89440555919 -1.0
2015-04-14-13-54-312000: 1.87723450325 -1.0
2015-04-14-13-54-328000: 1.86041593232 -1.0
2015-04-14-13-54-343000: 1.82980009064 -1.0
2015-04-14-13-54-359000: 1.77597059268 -1.0
2015-04-14-13-54-375000: 1.7181630495 -1.0
2015-04-14-13-54-390000: 1.71740772446 -1.0
2015-04-14-13-54-406000: 1.68643939775 -1.0
2015-04-14-13-54-421000: 1.68084999245 -1.0
2015-04-14-13-54-437000: 1.66695201168 -1.0
2015-04-14-13-54-453000: 1.65295332091 -1.0
2015-04-14-13-54-468000: 1.63467445491 -1.0
2015-04-14-13-54-484000: 1.61921546906 -1.0
2015-04-14-13-54-500000: 1.61216576867 -1.0
2015-04-14-13-54-515000: 1.60214512312 -1.0
2015-04-14-13-54-546000: 1.5909159575 -1.0
2015-04-14-13-54-546000: 1.58527619719 -1.0
2015-04-14-13-54-562000: 1.58562868221 -1.0
2015-04-14-13-54-593000: 1.56211289592 -1.0
2015-04-14-13-54-609000: 1.5726874465 -1.0
2015-04-14-13-54-625000: 1.56573845612 -1.0
2015-04-14-13-54-640000: 1.55853769072 -1.0
2015-04-14-13-54-656000: 1.75205196636 -1.0
2015-04-14-13-54-671000: 1.88826224885 -1.0
2015-04-14-13-54-687000: 1.88272319855 -1.0
2015-04-14-13-54-703000: 1.92804270104 -1.0
2015-04-14-13-54-718000: 1.92396394582 1.92696394582
2015-04-14-13-54-734000: 1.91122413012 -1.0
2015-04-14-13-54-750000: 1.89314668412 -1.0
2015-04-14-13-54-765000: 1.87879550833 -1.0
2015-04-14-13-54-781000: 1.85220806687 -1.0
2015-04-14-13-54-796000: 1.80638501435 -1.0
2015-04-14-13-54-812000: 1.72063044463 -1.0
2015-04-14-13-54-828000: 1.7182637595 -1.0
2015-04-14-13-54-843000: 1.70159625359 -1.0
2015-04-14-13-54-859000: 1.69112241301 -1.0
2015-04-14-13-54-875000: 1.67581449217 -1.0
2015-04-14-13-54-890000: 1.65763633617 -1.0
2015-04-14-13-54-906000: 1.64071705524 -1.0
2015-04-14-13-54-921000: 1.62576161942 -1.0
2015-04-14-13-54-937000: 1.61241754368 -1.0
2015-04-14-13-54-953000: 1.60486429327 -1.0
2015-04-14-13-54-968000: 1.59524648774 -1.0
2015-04-14-13-54-984000: 1.59036205247 -1.0
2015-04-14-13-54-000000: 1.57711868674 -1.0
2015-04-14-13-54-015000: 1.57298957651 -1.0
2015-04-14-13-54-031000: 1.57238531648 -1.0
2015-04-14-13-54-046000: 1.56266680095 -1.0
2015-04-14-13-54-062000: 1.5563724256 -1.0
2015-04-14-13-54-078000: 1.69600684828 -1.0
2015-04-14-13-54-093000: 1.8599627373 -1.0
2015-04-14-13-54-109000: 1.86167480739 -1.0
2015-04-14-13-54-125000: 1.91907951055 -1.0
2015-04-14-13-54-140000: 1.91696460043 1.91996460043
2015-04-14-13-54-156000: 1.90503046478 -1.0
2015-04-14-13-54-171000: 1.88680195377 -1.0
2015-04-14-13-54-187000: 1.86822095775 -1.0
2015-04-14-13-54-218000: 1.84828037666 -1.0
2015-04-14-13-54-218000: 1.79837856891 -1.0
2015-04-14-13-54-234000: 1.71755878947 -1.0
2015-04-14-13-54-265000: 1.71574600937 -1.0
2015-04-14-13-54-281000: 1.69766856337 -1.0
2015-04-14-13-54-296000: 1.68286419256 -1.0
2015-04-14-13-54-312000: 1.66957047183 -1.0
2015-04-14-13-54-328000: 1.65144267083 -1.0
2015-04-14-13-54-343000: 1.63981066519 -1.0
2015-04-14-13-54-359000: 1.62591268443 -1.0
2015-04-14-13-54-375000: 1.61513671383 -1.0
2015-04-14-13-54-390000: 1.60410896823 -1.0
2015-04-14-13-54-406000: 1.59363512765 -1.0
2015-04-14-13-54-421000: 1.58522584219 -1.0
2015-04-14-13-54-437000: 1.57782365678 -1.0
2015-04-14-13-54-453000: 1.57419809658 -1.0
2015-04-14-13-54-468000: 1.56649378116 -1.0
2015-04-14-13-54-484000: 1.56226396092 -1.0
2015-04-14-13-54-500000: 1.55727881565 -1.0
2015-04-14-13-54-515000: 1.64751498061 -1.0
2015-04-14-13-54-531000: 1.83982073619 -1.0
2015-04-14-13-54-546000: 1.8490860567 -1.0
2015-04-14-13-54-562000: 1.90694395488 -1.0
2015-04-14-13-54-578000: 1.89521123924 1.89821123924
2015-04-14-13-54-593000: 1.88962183393 -1.0
2015-04-14-13-54-609000: 1.86786847273 -1.0
2015-04-14-13-54-625000: 1.84435268644 -1.0
2015-04-14-13-54-640000: 1.81897376504 -1.0
2015-04-14-13-54-656000: 1.77310035752 -1.0
2015-04-14-13-54-671000: 1.70617855884 -1.0
2015-04-14-13-54-687000: 1.69922956846 -1.0
2015-04-14-13-54-703000: 1.68286419256 -1.0
2015-04-14-13-54-718000: 1.67541165215 -1.0
2015-04-14-13-54-734000: 1.65693136613 -1.0
2015-04-14-13-54-750000: 1.64288232036 -1.0
2015-04-14-13-54-765000: 1.6344730349 -1.0
2015-04-14-13-54-781000: 1.62455309935 -1.0
2015-04-14-13-54-796000: 1.61050405358 -1.0
2015-04-14-13-54-812000: 1.5926783826 -1.0
2015-04-14-13-54-828000: 1.59368548265 -1.0
2015-04-14-13-54-843000: 1.58160028199 -1.0
2015-04-14-13-54-859000: 1.5727881565 -1.0
2015-04-14-13-54-890000: 1.56740017121 -1.0
2015-04-14-13-54-890000: 1.56704768619 -1.0
2015-04-14-13-54-906000: 1.55657384561 -1.0
2015-04-14-13-54-937000: 1.55053124528 -1.0
2015-04-14-13-54-953000: 1.62535877939 -1.0
2015-04-14-13-54-968000: 1.83302281082 -1.0
2015-04-14-13-54-984000: 1.85472581701 -1.0
2015-04-14-13-54-000000: 1.89536230424 -1.0
2015-04-14-13-54-015000: 1.90120348457 1.90420348457
2015-04-14-13-54-031000: 1.89183745405 -1.0
2015-04-14-13-54-046000: 1.86832166776 -1.0
2015-04-14-13-54-062000: 1.85291303691 -1.0
2015-04-14-13-54-078000: 1.82985044564 -1.0
2015-04-14-13-54-093000: 1.78332242308 -1.0
2015-04-14-13-54-109000: 1.71408429427 -1.0
2015-04-14-13-54-125000: 1.70199909361 -1.0
2015-04-14-13-54-140000: 1.69021602296 -1.0
2015-04-14-13-54-156000: 1.67415277708 -1.0
2015-04-14-13-54-171000: 1.66055692633 -1.0
2015-04-14-13-54-187000: 1.64867314568 -1.0
2015-04-14-13-54-203000: 1.6380985951 -1.0
2015-04-14-13-54-218000: 1.62223676922 -1.0
2015-04-14-13-54-234000: 1.61342464374 -1.0
2015-04-14-13-54-250000: 1.60038269802 -1.0
2015-04-14-13-54-265000: 1.58849891737 -1.0
2015-04-14-13-54-281000: 1.58260738204 -1.0
2015-04-14-13-54-296000: 1.57867969183 -1.0
2015-04-14-13-54-312000: 1.57072360139 -1.0
2015-04-14-13-54-328000: 1.56332141598 -1.0
2015-04-14-13-54-343000: 1.56105544086 -1.0
2015-04-14-13-54-359000: 1.55002769525 -1.0
2015-04-14-13-54-375000: 1.59670678282 -1.0
2015-04-14-13-54-390000: 1.82677879047 -1.0
2015-04-14-13-54-406000: 1.85709250214 -1.0
2015-04-14-13-54-421000: 1.90986454504 -1.0
2015-04-14-13-54-437000: 1.89944105947 1.90244105947
2015-04-14-13-54-453000: 1.89349916914 -1.0
2015-04-14-13-54-468000: 1.87773805328 -1.0
2015-04-14-13-54-484000: 1.85860315222 -1.0
2015-04-14-13-54-500000: 1.83684979103 -1.0
2015-04-14-13-54-515000: 1.80029205902 -1.0
2015-04-14-13-54-531000: 1.72229215973 -1.0
2015-04-14-13-54-562000: 1.71060979908 -1.0
2015-04-14-13-54-562000: 1.69132383302 -1.0
2015-04-14-13-54-578000: 1.68115212246 -1.0
2015-04-14-13-54-609000: 1.66831159676 -1.0
2015-04-14-13-54-625000: 1.65239941588 -1.0
2015-04-14-13-54-640000: 1.63970995518 -1.0
2015-04-14-13-54-656000: 1.62843043456 -1.0
2015-04-14-13-54-671000: 1.61110831361 -1.0
2015-04-14-13-54-687000: 1.59736139785 -1.0
2015-04-14-13-54-703000: 1.59700891284 -1.0
2015-04-14-13-54-718000: 1.5872903973 -1.0
2015-04-14-13-54-734000: 1.57878040183 -1.0
2015-04-14-13-54-750000: 1.57414774158 -1.0
2015-04-14-13-54-765000: 1.57168034644 -1.0
2015-04-14-13-54-781000: 1.56221360592 -1.0
2015-04-14-13-54-796000: 1.5526461554 -1.0
2015-04-14-13-54-812000: 1.58421874213 -1.0
2015-04-14-13-54-828000: 1.83110932071 -1.0
2015-04-14-13-54-843000: 1.86947983282 -1.0
2015-04-14-13-54-859000: 1.91072058009 -1.0
2015-04-14-13-54-875000: 1.91021703006 1.91321703006
2015-04-14-13-54-890000: 1.90815247495 -1.0
2015-04-14-13-54-906000: 1.88438491364 -1.0
2015-04-14-13-54-921000: 1.8690769928 -1.0
2015-04-14-13-54-937000: 1.84868321668 -1.0
2015-04-14-13-54-953000: 1.81333400473 -1.0
2015-04-14-13-54-968000: 1.73880860063 -1.0
2015-04-14-13-54-984000: 1.72123470467 -1.0
2015-04-14-13-54-000000: 1.70738707891 -1.0
2015-04-14-13-54-015000: 1.68482803767 -1.0
2015-04-14-13-54-031000: 1.67505916713 -1.0
2015-04-14-13-54-046000: 1.65980160129 -1.0
2015-04-14-13-54-062000: 1.64781711063 -1.0
2015-04-14-13-54-078000: 1.62752404451 -1.0
2015-04-14-13-54-093000: 1.61468351881 -1.0
2015-04-14-13-54-109000: 1.61075582859 -1.0
2015-04-14-13-54-125000: 1.59715997784 -1.0
2015-04-14-13-54-140000: 1.59031169747 -1.0
2015-04-14-13-54-156000: 1.58195276701 -1.0
2015-04-14-13-54-187000: 1.58054282693 -1.0
2015-04-14-13-54-187000: 1.56760159122 -1.0
2015-04-14-13-54-203000: 1.56407674102 -1.0
2015-04-14-13-54-234000: 1.56045118082 -1.0
2015-04-14-13-54-234000: 1.57298957651 -1.0
2015-04-14-13-54-250000: 1.82864192558 -1.0
2015-04-14-13-54-281000: 1.88438491364 -1.0
2015-04-14-13-54-296000: 1.91490004532 -1.0
2015-04-14-13-54-312000: 1.92748879601 1.93048879601
2015-04-14-13-54-328000: 1.92104335566 -1.0
2015-04-14-13-54-343000: 1.9000453195 -1.0
2015-04-14-13-54-359000: 1.88750692381 -1.0
2015-04-14-13-54-375000: 1.86565285261 -1.0
2015-04-14-13-54-390000: 1.83473488091 -1.0
2015-04-14-13-54-406000: 1.77254645249 -1.0
2015-04-14-13-54-421000: 1.73150712523 -1.0
2015-04-14-13-54-437000: 1.71911979455 -1.0
2015-04-14-13-54-453000: 1.69686288333 -1.0
2015-04-14-13-54-468000: 1.68714436779 -1.0
2015-04-14-13-54-484000: 1.66513923158 -1.0
2015-04-14-13-54-500000: 1.64625610554 -1.0
2015-04-14-13-54-515000: 1.63205599476 -1.0
2015-04-14-13-54-531000: 1.62107860416 -1.0
2015-04-14-13-54-765000: 1.60974872854 -1.0
2015-04-14-13-54-765000: 1.59831814291 -1.0
2015-04-14-13-54-765000: 1.59524648774 -1.0
2015-04-14-13-54-765000: 1.58713933229 -1.0
2015-04-14-13-54-781000: 1.56120650587 -1.0
2015-04-14-13-54-781000: 1.57339241654 -1.0
2015-04-14-13-54-781000: 1.56921295131 -1.0
2015-04-14-13-54-781000: 1.55959514578 -1.0
2015-04-14-13-54-781000: 1.56070295584 -1.0
2015-04-14-13-54-781000: 1.81076589959 -1.0
2015-04-14-13-54-796000: 1.87834231331 -1.0
2015-04-14-13-54-796000: 1.89118283902 -1.0
2015-04-14-13-54-796000: 1.91404401027 -1.0
2015-04-14-13-54-812000: 1.90825318495 1.91125318495
2015-04-14-13-54-812000: 1.89188780905 -1.0
2015-04-14-13-54-812000: 1.87678130822 -1.0
2015-04-14-13-54-828000: 1.8564378871 -1.0
2015-04-14-13-54-828000: 1.8236567803 -1.0
2015-04-14-13-54-828000: 1.75759101667 -1.0
2015-04-14-13-54-859000: 1.72793192004 -1.0
2015-04-14-13-54-859000: 1.71227151417 -1.0
2015-04-14-13-54-875000: 1.6853819427 -1.0
2015-04-14-13-54-906000: 1.67546200715 -1.0
2015-04-14-13-54-906000: 1.66070799134 -1.0
2015-04-14-13-54-937000: 1.64202628531 -1.0
2015-04-14-13-54-953000: 1.62933682461 -1.0
2015-04-14-13-54-968000: 1.618258724 -1.0
2015-04-14-13-54-984000: 1.60894304849 -1.0
2015-04-14-13-54-000000: 1.59680749282 -1.0
2015-04-14-13-54-015000: 1.58824714235 -1.0
2015-04-14-13-54-031000: 1.57792436679 -1.0
2015-04-14-13-54-046000: 1.5709250214 -1.0
2015-04-14-13-54-062000: 1.5653859711 -1.0
2015-04-14-13-54-078000: 1.56266680095 -1.0
2015-04-14-13-54-093000: 1.55742988066 -1.0
2015-04-14-13-54-109000: 1.55717810564 -1.0
2015-04-14-13-54-125000: 1.79565939876 -1.0
2015-04-14-13-54-140000: 1.87406213807 -1.0
2015-04-14-13-54-156000: 1.88458633365 -1.0
2015-04-14-13-54-171000: 1.90659146986 -1.0
2015-04-14-13-54-187000: 1.89339845914 1.89639845914
2015-04-14-13-54-203000: 1.87537136815 -1.0
2015-04-14-13-54-218000: 1.8600634473 -1.0
2015-04-14-13-54-234000: 1.83549020595 -1.0
2015-04-14-13-54-250000: 1.80442116924 -1.0
2015-04-14-13-54-265000: 1.73553552545 -1.0
2015-04-14-13-54-281000: 1.71982476459 -1.0
2015-04-14-13-54-296000: 1.6981721134 -1.0
2015-04-14-13-54-312000: 1.67767762727 -1.0
2015-04-14-13-54-328000: 1.67108112191 -1.0
2015-04-14-13-54-343000: 1.64978095574 -1.0
2015-04-14-13-54-359000: 1.63673901002 -1.0
2015-04-14-13-54-375000: 1.62843043456 -1.0
2015-04-14-13-54-390000: 1.61438138879 -1.0
2015-04-14-13-54-406000: 1.60053376303 -1.0
2015-04-14-13-54-421000: 1.59514577773 -1.0
2015-04-14-13-54-437000: 1.58522584219 -1.0
2015-04-14-13-54-453000: 1.57570874666 -1.0
2015-04-14-13-54-468000: 1.56865904628 -1.0
2015-04-14-13-54-484000: 1.56634271615 -1.0
2015-04-14-13-54-500000: 1.56266680095 -1.0
2015-04-14-13-54-531000: 1.55078302029 -1.0
2015-04-14-13-54-531000: 1.5527972204 -1.0
2015-04-14-13-54-546000: 1.78584017322 -1.0
2015-04-14-13-54-578000: 1.87567349816 -1.0
2015-04-14-13-54-578000: 1.87607633818 -1.0
2015-04-14-13-54-609000: 1.91263407019 -1.0
2015-04-14-13-54-625000: 1.90281484465 1.90581484465
2015-04-14-13-54-640000: 1.87950047837 -1.0
2015-04-14-13-54-656000: 1.8635882975 -1.0
2015-04-14-13-54-671000: 1.84304345637 -1.0
2015-04-14-13-54-687000: 1.81187370965 -1.0
2015-04-14-13-54-703000: 1.75159877134 -1.0
2015-04-14-13-54-718000: 1.72098292965 -1.0
2015-04-14-13-54-734000: 1.70627926885 -1.0
2015-04-14-13-54-750000: 1.67873508233 -1.0
2015-04-14-13-54-765000: 1.67077899189 -1.0
2015-04-14-13-54-781000: 1.65793846619 -1.0
2015-04-14-13-54-796000: 1.64258019034 -1.0
2015-04-14-13-54-812000: 1.62772546452 -1.0
2015-04-14-13-54-828000: 1.61705020394 -1.0
2015-04-14-13-54-843000: 1.59771388287 -1.0
2015-04-14-13-54-859000: 1.59907346795 -1.0
2015-04-14-13-54-875000: 1.58557832721 -1.0
2015-04-14-13-54-890000: 1.57686691173 -1.0
2015-04-14-13-54-906000: 1.57470164661 -1.0
2015-04-14-13-54-921000: 1.56699733118 -1.0
2015-04-14-13-54-937000: 1.56206254091 -1.0
2015-04-14-13-54-953000: 1.55909159575 -1.0
2015-04-14-13-54-968000: 1.55325041543 -1.0
2015-04-14-13-54-984000: 1.76408681202 -1.0
2015-04-14-13-54-000000: 1.87602598318 -1.0
2015-04-14-13-54-015000: 1.87315574802 -1.0
2015-04-14-13-54-031000: 1.90895815499 -1.0
2015-04-14-13-54-046000: 1.89742685936 1.90042685936
2015-04-14-13-54-062000: 1.89732614935 -1.0
2015-04-14-13-54-078000: 1.87572385316 -1.0
2015-04-14-13-54-093000: 1.84611511154 -1.0
2015-04-14-13-54-109000: 1.82164258019 -1.0
2015-04-14-13-54-125000: 1.79037212347 -1.0
2015-04-14-13-54-156000: 1.71730701445 -1.0
2015-04-14-13-54-156000: 1.70446648875 -1.0
2015-04-14-13-54-171000: 1.68528123269 -1.0
2015-04-14-13-54-203000: 1.6764187522 -1.0
2015-04-14-13-54-203000: 1.65934840626 -1.0
2015-04-14-13-54-234000: 1.64691072058 -1.0
2015-04-14-13-54-250000: 1.63376806486 -1.0
2015-04-14-13-54-265000: 1.62203534921 -1.0
2015-04-14-13-54-281000: 1.60748275341 -1.0
2015-04-14-13-54-296000: 1.59791530289 -1.0
2015-04-14-13-54-312000: 1.58890175739 -1.0
2015-04-14-13-54-328000: 1.58643436225 -1.0
2015-04-14-13-54-343000: 1.57580945667 -1.0
2015-04-14-13-54-359000: 1.5690618863 -1.0
2015-04-14-13-54-375000: 1.5672994612 -1.0
2015-04-14-13-54-390000: 1.55773201068 -1.0
2015-04-14-13-54-406000: 1.5490205952 -1.0
2015-04-14-13-54-421000: 1.74560652601 -1.0
2015-04-14-13-54-437000: 1.8745656881 -1.0
2015-04-14-13-54-453000: 1.87139332293 -1.0
2015-04-14-13-54-468000: 1.91963341558 -1.0
2015-04-14-13-54-484000: 1.909058865 1.912058865
2015-04-14-13-54-500000: 1.89626869429 -1.0
2015-04-14-13-54-515000: 1.87652953321 -1.0
2015-04-14-13-54-531000: 1.85976131729 -1.0
2015-04-14-13-54-546000: 1.83700085604 -1.0
2015-04-14-13-54-562000: 1.7871997583 -1.0
2015-04-14-13-54-578000: 1.71146583413 -1.0
2015-04-14-13-54-593000: 1.71287577421 -1.0
2015-04-14-13-54-609000: 1.68895714789 -1.0
2015-04-14-13-54-625000: 1.67767762727 -1.0
2015-04-14-13-54-640000: 1.6691676318 -1.0
2015-04-14-13-54-656000: 1.65647817111 -1.0
2015-04-14-13-54-671000: 1.63935747016 -1.0
2015-04-14-13-54-687000: 1.62394883932 -1.0
2015-04-14-13-54-703000: 1.61548919885 -1.0
2015-04-14-13-54-718000: 1.60305151317 -1.0
2015-04-14-13-54-734000: 1.59182234755 -1.0
2015-04-14-13-54-750000: 1.58819678735 -1.0
2015-04-14-13-54-765000: 1.58215418702 -1.0
2015-04-14-13-54-781000: 1.57575910167 -1.0
2015-04-14-13-54-796000: 1.56926330631 -1.0
2015-04-14-13-54-828000: 1.56317035097 -1.0
2015-04-14-13-54-828000: 1.55667455562 -1.0
2015-04-14-13-54-843000: 1.71413464928 -1.0
2015-04-14-13-54-875000: 1.87481746311 -1.0
2015-04-14-13-54-875000: 1.87295432801 -1.0
2015-04-14-13-54-906000: 1.93282642631 -1.0
2015-04-14-13-54-921000: 1.91807241049 1.92107241049
2015-04-14-13-54-937000: 1.9181227655 -1.0
2015-04-14-13-54-953000: 1.89803111939 -1.0
2015-04-14-13-54-968000: 1.87924870336 -1.0
2015-04-14-13-54-984000: 1.85110025681 -1.0
2015-04-14-13-54-000000: 1.81262903469 -1.0
2015-04-14-13-54-015000: 1.73437736039 -1.0
2015-04-14-13-54-031000: 1.71725665945 -1.0
2015-04-14-13-54-046000: 1.7017976736 -1.0
2015-04-14-13-54-062000: 1.69031673297 -1.0
2015-04-14-13-54-078000: 1.67495845712 -1.0
2015-04-14-13-54-093000: 1.65617604109 -1.0
2015-04-14-13-54-109000: 1.64373835541 -1.0
2015-04-14-13-54-125000: 1.63059569968 -1.0
2015-04-14-13-54-140000: 1.61725162395 -1.0
2015-04-14-13-54-156000: 1.60128908807 -1.0
2015-04-14-13-54-171000: 1.59751246286 -1.0
2015-04-14-13-54-187000: 1.58653507226 -1.0
2015-04-14-13-54-203000: 1.5781257868 -1.0
2015-04-14-13-54-218000: 1.57228460648 -1.0
2015-04-14-13-54-234000: 1.56845762627 -1.0
2015-04-14-13-54-250000: 1.56140792588 -1.0
2015-04-14-13-54-265000: 1.55229367038 -1.0
2015-04-14-13-54-281000: 1.65758598117 -1.0
2015-04-14-13-54-296000: 1.84963996173 -1.0
2015-04-14-13-54-312000: 1.86086912735 -1.0
2015-04-14-13-54-328000: 1.91520217534 -1.0
2015-04-14-13-54-343000: 1.90326803968 1.90626803968
2015-04-14-13-54-375000: 1.90910922 -1.0
2015-04-14-13-54-390000: 1.87919834836 -1.0
2015-04-14-13-54-406000: 1.86560249761 -1.0
2015-04-14-13-54-421000: 1.84092854625 -1.0
2015-04-14-13-54-437000: 1.80049347903 -1.0
2015-04-14-13-54-453000: 1.71473890931 -1.0
2015-04-14-13-54-468000: 1.71081121909 -1.0
2015-04-14-13-54-484000: 1.69026637796 -1.0
2015-04-14-13-54-515000: 1.67913792235 -1.0
2015-04-14-13-54-515000: 1.66826124175 -1.0
2015-04-14-13-54-531000: 1.6508384108 -1.0
2015-04-14-13-54-562000: 1.64041492522 -1.0
2015-04-14-13-54-562000: 1.6218842842 -1.0
2015-04-14-13-54-593000: 1.61740268896 -1.0
2015-04-14-13-54-609000: 1.60098695805 -1.0
2015-04-14-13-54-625000: 1.58970743743 -1.0
2015-04-14-13-54-640000: 1.58200312201 -1.0
2015-04-14-13-54-656000: 1.58980814744 -1.0
2015-04-14-13-54-671000: 1.57238531648 -1.0
2015-04-14-13-54-687000: 1.56518455109 -1.0
2015-04-14-13-54-703000: 1.55974621079 -1.0
2015-04-14-13-54-718000: 1.55304899542 -1.0
2015-04-14-13-54-734000: 1.62435167934 -1.0
2015-04-14-13-54-750000: 1.83342565084 -1.0
2015-04-14-13-54-765000: 1.85618611209 -1.0
2015-04-14-13-54-781000: 1.90251271464 -1.0
2015-04-14-13-54-796000: 1.8926431341 1.8956431341
2015-04-14-13-54-812000: 1.88418349363 -1.0
2015-04-14-13-54-828000: 1.86978196284 -1.0
2015-04-14-13-54-843000: 1.84838108666 -1.0
2015-04-14-13-54-859000: 1.8254695604 -1.0
2015-04-14-13-54-875000: 1.77939473287 -1.0
2015-04-14-13-54-890000: 1.70295583866 -1.0
2015-04-14-13-54-906000: 1.69877637343 -1.0
2015-04-14-13-54-921000: 1.67893650234 -1.0
2015-04-14-13-54-937000: 1.67606626718 -1.0
2015-04-14-13-54-953000: 1.6636285815 -1.0
2015-04-14-13-54-968000: 1.64665894557 -1.0
2015-04-14-13-54-984000: 1.63396948487 -1.0
2015-04-14-13-54-000000: 1.62274031925 -1.0
2015-04-14-13-54-015000: 1.60667707337 -1.0
